Author,Comment,Time
@IMilla-wz9vh,​ @ZERO-X79  and srry but seems like u just cant like her just cause she is a woman. Thats what One can think looking what u said,8 hours ago
@mclubabadubdub2153,I didnt know all i needed was another true Linkin Park Album in my life holyshit,8 hours ago
@beezybeez7231,This is so good but you must hear “The Wave” or “City” by SLT 🤘🔥🤘,7 hours ago
@shohabmsk,Yep bro. I also feel same as you. This is not same. ​ @doktorfellatio438 ,7 hours ago
@FastestKnownTumble,100%,6 hours ago
@seekarband,Banger!!!,6 hours ago
@kristinakristina5584,Это очень круто! Новый альбом такая мощная поддержка для меня сейчас💔🔥,14 hours ago
@prideepvincent2272,Issrt thaart whaart it is? tharrst wharrt irt is 🙂,14 hours ago (edited)
@arielromero451,Wow🇻🇪,14 hours ago
@sukuphenioxcraft,I cant stop listening to this song ... its like hybrid theory and old childhood memories coming back !!!,15 hours ago
@ymirRon,O my 2 faced Linkin Park !!,15 hours ago
@jablecznik2137rogatekanimator,OLD LINKIN PARK🤘,15 hours ago
@Kira-hg3rr,2 step Closer,15 hours ago
@1lucasnumberone,"Obrigado, Mike Shinoda. 💜 🇧🇷",15 hours ago
@magstayready,"“I can’t hear myself think, I can’t hear myself think, i can’t hear myself think, STOP YELLING AT ME!”",15 hours ago
@davidasencios5158,"No saben lo feliz que me estan haciendo, este album sera historia",15 hours ago
@trito31,"Lyrics :

[Intro: Emily]
​kniht flesym raeh t'nac I
​kniht flesym raeh t'nac I
Get right!

[Verse 1: Mike]
Last time, I was hanging by a thread
Tryna say I'm not, but I'm in it over my head
That's when I figured out where it led
Beginning to realize that you put me over the edge


[Pre-Chorus: Mike]
Your truth's not rigid, your rules aren't fair
The dark's too vivid, the light's not there
I start to give in, but I can't bear
To put it all behind, I run into it blind like

[Chorus: Emily]
Two-faced, caught in the middle
Caught in the middle
Too late, countin' to zero
Countin' to zero
You should have recognizеd
It's too late for choosing sides
Two-faced, caught in thе middle
Caught in the middle (Two-faced)

[Verse 2: Mike]
Last time, you told me it wasn't true
And pointin' every finger at things that you didn't do
So that's why I kept missin' the clues
And never realized that the one that did it was you

[Pre-Chorus: Mike]
Your truth's not rigid, your rules aren't fair
The dark's too vivid, the light's not there
I start to give in, but I can't bear
To put it all behind, I run into it blind like

[Chorus: Emily]
Two-faced, caught in the middle
Caught in the middle
Too late, countin' to zero
Countin' to zero
You should have recognized
It's too late for choosing sides
Two-faced, caught in the middle
Caught in the middle (Two-faced)

[Bridge: Emily]
I can't hear myself think
I can't hear myself think
I can't hear myself think

[Breakdown: Emily]
Stop yelling at me
I can't hear myself think
Yeah
Stop yelling at me
Stop yelling at me
Stop yelling at me

[Chorus: Emily]
Two-faced, caught in the middle
Caught in the middle
Too late, countin' to zero
Countin' to zero
You should have recognized
It's too late for choosing sides
Two-faced, caught in the middle
Caught in the middle, caught in the middle
Caught in the middle, caught in the middle
Caught in the middle (Two-faced)

[Outro: Emily & Mike]
Is that what it is?
That's what it is
Hahahahaha
We're on the same page right now",15 hours ago (edited)
@TattaB,Bienvenidos a una nueva era de Linkin Park,15 hours ago
@overproudcountry418,Wow LP with new Level,15 hours ago
@sithaarbhai8503,never thought i would be back in my meteora era after chester... thank you linkin park,15 hours ago
@christianfreire6999,Absolute banger.,15 hours ago
@ShurimaWarrior,Очень круто. ВПЕРЕД ЛИНКИН ПАРК!,15 hours ago
@iGrbik,Why I feel such a strong Tommy Wiseau vibes from Emily performance?,15 hours ago
@aboodbyxapn8332,"As a hybrid theorist, this is surprisingly good, ..",15 hours ago
@Matilduo,183 seconds of pure awesomeness...One thousand percent yes!!!!,15 hours ago
@AntonioAmadori,I Love You Guys ❤,15 hours ago
@danitoyy961,Iphone always gives me the “Volume should be turned Down warning” when listening to LP!,15 hours ago
@EmptyBlank-n4q,les gooooooo😍,15 hours ago
@kang.kung46,it's kinda back to 20 years ago. but I like it,15 hours ago
@chko_moll1362,If figure.09 n one step closer had baby🔥🔥🔥,15 hours ago
@sabzii4315,Geil 🤘🏻🤪,15 hours ago
@Денис-с5е9у,Куета,15 hours ago
@matthewsn5651,Clicked bc I saw Nettspend on the thumbnail,15 hours ago
@marchventure_gaurav,🤩🤩,15 hours ago
@yoesufassalam159,"Rejoice Linkin Park fans, it's time to make history",15 hours ago
@iamjokn2100,Toothpaste caught in the middle 🎶,15 hours ago
@xailhasaithguillermobenite4537,Chida!!!! 🖤,15 hours ago
@MeatShieldHobbit,Huge Hybrid Theory vibes,15 hours ago
@erkhemeeariuntulga3664,That's warr irr iss😂❤,15 hours ago (edited)
@Bilo_Ribeiro,Now we are talking!,15 hours ago
@StanislavOz,Vocal -,15 hours ago
@mirzoanisyakubov6794,"Ok, now we all can definitely say:

All the haters of new Linkin Park are Two Faced",15 hours ago
@PatrickS7760,Who’s on the floor at 😂 1:02,15 hours ago (edited)
@aikerz87,Mr. Hanh as John Wick,15 hours ago
@zoovoo,"what a trash, OMG",15 hours ago
@orkhanoo,"POV: Linkin Park fans after 1st single - Nobody can replace Chester!
Now : Looking forward to album release",15 hours ago
@marclongepee837,❤❤❤❤❤❤❤❤ love it !!!!!,15 hours ago
@essahype8451,So close 2 1steps closer,15 hours ago (edited)
@FansLinkinpark,Sumpah keren parah ni lagu buat orang yang suka bermuka 2 🤘,15 hours ago
@ramz8130,They're on the same page right now.,15 hours ago
@JK-sx8uy,Love this energy❤❤❤❤❤,15 hours ago
@jimstmah9753,"Я в восторге. Линкин Парк, приезжайте в Беларусь!",15 hours ago
@amentirametira,MIB ou CQC?,15 hours ago
@DrDrizzle99,Petition to add this in next NFS Game,15 hours ago
@bja5150,I have liked what i have heard so far. Looking forward to the full record.,15 hours ago
@MariamPazos,Best screams all ever,15 hours ago
@Pa5an1,Aaahhh they all look so good!,15 hours ago
@dumbfuckjuice9915,Black and red,15 hours ago
@Immortelle_9,You guys went crazy on this one 🔥🔥🔥,15 hours ago
@gemmalee7286,Emily ❤ Linkin Park ❤,15 hours ago
@rizqidanirijal2888,BALLIN PARK,15 hours ago
@ARSALAN6861,😭🔥🤟🏻,15 hours ago
@niklasfranzen3895,This song is perfect example on how too bring back the old sound but without sounding dated. Linkin park has done what so many bands fail to do.,15 hours ago
@jackwilson8700,"Just like the early days, it’s so good",15 hours ago
@JK-sx8uy,Brad delson come,15 hours ago
@reaper4191,"2:57 ""is that wha🥁🥁 it is?""

""that's wha🥁🥁🥁 it is.""",15 hours ago (edited)
@DanielFoxlander3991,I DON'T LIKE IT. SORRY 😖,15 hours ago
@andrealarusso6992,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,15 hours ago
@still_synthwave,so glad to see MR.Hahn in the Director's chair,15 hours ago
@TheBoomshine,"How Linkin Park of you, Linkin Park.",15 hours ago
@SoulLexiol,Sad we are back to chester wannebe songs again. Just when I thought Emily was finding her own voice then she goes and messes this up again,15 hours ago
@WilledWarrior,I bet they all voted for Kamala Harris…,15 hours ago
@einfachnurich3347,not good,15 hours ago
@N.C.96,Step closer version,15 hours ago
@daloco6664,Imagine all these songs with chester 😢,15 hours ago
@SkyIsYourNeighborhood,Figure.09 vibes,15 hours ago
@anandganesan181,Absolute fookin banger 🔥🔥🔥,15 hours ago
@rafaelarizaga2085,Nu metal rules,15 hours ago
@BarmyDeer,What a time to be alive!,15 hours ago
@theluckerawat,Me after seeing Emily: Ye ladki pagal hai pagal hai pagal hai..,15 hours ago
@Mewlolz,it is 12:53am and will now be listening to this nonstop 😂 only thing better than this is seeing the whole band messing around wholesomely like they’re all best of friends,15 hours ago
@arofikbams298,"sekali mendengarkan, terus diputar berulang - ulang seperti kembali ke musik taun 2000an... kerennnn.",15 hours ago
@fesen1825,cool!😎🤟 I don't understand why people use illegal substances. I listened to the new Linkin Park song and got my dose of high.🤤,15 hours ago
@newstart3969,First I thought they are going to sing that ATTACK ON TITAN song😅,15 hours ago
@druesinc6301,Что это за свинячий крик в начале..?😂😂😂,15 hours ago
@ItWatchesWithoutEyes,Sorry but whoever this witch you tried replacing Chester with is ruins the entire song.,15 hours ago
@_Rezo,Wtf,15 hours ago
@_Rezo,How can you even replace chester since he is dead. The band just moved on and no one was replaced. Get a life,15 hours ago
@LeadMe2TheBliss,"She is not ""replacing Chester"" she is filling-in for him because he is not here to fill that role. Get over it.",15 hours ago
@matthewcaldwell6247,"The worst thing about this band was always Mike's dreadful rapping. And now, with this new incarnation, the worst thing about this band is still Mike's awful rapping. Way to ruin an otherwise great song.",15 hours ago
@theluckypoetry,"R.I.P, our magnificent Chester, WELCOME our new star Emily, the best choice that Shinoda could've make.",15 hours ago
@nathalievandijk,Can't wait for my cd to arrive❤,15 hours ago
@user-evgcat21,"Ничего вдохновляющего , Майк Шинода лучший",15 hours ago
@juzzzosekki5257,"Emily in a suit, my needs are fullfilled! Also great song!",15 hours ago
@huypham-wy2pn,She looks hella cool 😎❤,15 hours ago
@gakero5171,I think its deserve gonna be the soundtrack of mission impossible Final reckoning...what u think guys,15 hours ago (edited)
@rodan9127,god this song must be on Meteora's album yes or yes,15 hours ago
@tandrylimmardy5131,Emily dance so cool,15 hours ago
@BlazingWolfTV,Starts to sound like Linking Park again :P lez go,15 hours ago
@saurabhpaul01,🖤,15 hours ago
@targetgaming8127,This music video make me addicted I watched it several times 50x🤔,15 hours ago
@irwankamarudin553,Reminds me of Reservoir Dogs movie...what a blast!,15 hours ago
@Noir_99,gives me most wanted 2005 track vibes.,15 hours ago
@jimmay7179,I freakin’ love Emily. You can feel the chemistry. The rest of Linkin park is still masters of their craft. This resurgence has been the best thing I could have dreamed of music wise in my life. Sucks that I’ll prolly be too broke to ever get to see them live finally when they tour lol,15 hours ago (edited)
@AdelitoEleazar,Old school LP vibes ❤❤❤,15 hours ago
@MODALNEKAT,Linkin park is back ❤❤❤,15 hours ago
@greciacastaneda7450,"I love this essence, they are amazing 💙⚡",15 hours ago
@febrishinaldy,"feels like I'm back in the 2000s, when I first started liking music because I heard Point of Authority in a shop... the first cassette I bought in my life was a Linkinpark cassette.",15 hours ago
@petrdominika6761,This is totally better than the last single Over Each Other.,15 hours ago
@tungubiaddict,Can you do rap ?,15 hours ago
@matthewcaldwell6247,"@tungubiaddict  I can. But as I hate it, I don't really practice it. But I find I don't really need to. I find it a very simplistic expression. I'd rather use my free time trying to perfect my playing of guitar and drums. Thanks for asking, though.",14 hours ago
@tungubiaddict, @matthewcaldwell6247  thats it. Thats what i know. Good you are not into rap. Even you say you can do. Your first comment acceptable.,8 hours ago
@_Rezo,True 🤟,15 hours ago
@LordStarbeard,"Loved it, THANK YOU",15 hours ago
@chydi10,Emily is too cute. Jesus Christ 😂,15 hours ago
@Amyyyy____,6 hours and already has 1mil views hell yea,15 hours ago
@ctartworld,I DREW LINKIN PARK 😁🎨🎬👀,15 hours ago
@burns0100,"You can see how much fun they are having filming these because at times they are just smiling away or on the verge of laughing. Fairly good song too, once again very reminiscent of old stuff while being new.",15 hours ago
@alfredjr2k556,"Nice job, Emily Armstrong.",15 hours ago
@randysantos10,Is everyone forgetting Chester already?,15 hours ago
@Asaskume,I love it when the music artists actually look like they're having fun in the video. ❤,15 hours ago
@Sydafexx7,Scientology is a cult.,15 hours ago
@MisterTee,It is quite listenable,15 hours ago
@minfuji,"The fingers sliding over the guitar, those are some clever sound choices... I love the obvious Hahn scratching, the way mike carries the song and Emily just jumps over it with her screams. It's an old formula that may have been used over and over... But it works. This song really gave me those nostalgia goosebumps.",15 hours ago
@josecortespinto4927,Thank you Guys l. I Love THISSSS !!!!!!,15 hours ago
@TjarkSiegfriedson,Oh f*** yes this album will get me through the dark season so well!,15 hours ago
@debanganchakraborty117,Loving the teenage-like-grunge in men-like-suits!,15 hours ago
@efrainlu2714,🤘🏻🤘🏻🤘🏻🤘🏻👹🤘🏻🤘🏻🤘🏻🔥🔥🔥🔥,15 hours ago
@WilliamRamseyChannel,Haters can go to hell—Emily is everything! Another banger! This is their best album since Meteora,15 hours ago
@PauloCabral295,Rage Against The Machine Is Back😊,15 hours ago
@GHOSTq1410,"00:06 This moment looks like from the movie ""The Matrix""",15 hours ago
@AkamoriArt,"Too many people sleeping on new Linkin Park...

Ya'll haven't dropped the ball yet.

Chester is up in heaven jamming his head off.",15 hours ago
@gworbie,This album is like that cookie container you find but instead of cookies inside of it it’s a sewing kit.,15 hours ago
@_Rezo,Wtf bro,15 hours ago
@toasty7685,"its been 7 years, no one forgot him but people are allowed to move on, especially the ones closest to him. You didnt even know him, you have a parasocial relationship with a dead man, respect his name but respect others right to heal and continue",13 hours ago
@Sydafexx7,"@_Rezo  Nah, cult free is the way to be.",13 hours ago
@_Rezo," @Sydafexx7  you can say what you want, you are scientology brain rot",12 hours ago
@prigyn86,"Отличный трек, круто! Прямо как в старый добрые времена! Огонь! Cool! И Брэд с ними, что не менее здорово!",15 hours ago (edited)
@QuieThEnd,❤❤,15 hours ago
@lichtgrunberg,It's an okay song. They're saying new album is out tomorrow.,15 hours ago
@affanhasby822,We're soo backkk 🔥🔥🔥,15 hours ago
@PauloCabral295,Dificilmente outra vai ser melhor 🎉🎉🎉❤❤❤,15 hours ago
@aninomiaibet5321,Cool,15 hours ago
@WadeMcGruder,Seeing brad in this video makes me happy! Rocking some killer Headphones as always!,15 hours ago
@superpael,Emily really works well with the sound!,15 hours ago
@wichaisomwana,LOVE THIS!,15 hours ago
@AeroGabby,That's whatrrrris? That's whatrrrris.,15 hours ago
@ty_sylicus,I'm okay with not liking every song on this album. Certainly expecting a variety show here.,15 hours ago
@grizzly6980,This should've been another line up...,15 hours ago
@sivarisgood,9,15 hours ago
@Dewa19-r4l,Papercut,15 hours ago
@mdmashrafi,Man this music video is sickk🔥😂,15 hours ago
@karendarrenmclaren,"What the hell was that?
Where is linkin park? 🤔",15 hours ago
