Author,Comment,Time
@viridianavera9035,Amo ❤,10 hours ago
@JarmanjeetSingh-o1s,"Awesome video, looking forward to the next one!",10 hours ago
@DPato73,🤟🤟🤟🤟🤟🤟,10 hours ago
@cableaskanison1291,MR HAHN BRING IT ON!,10 hours ago
@DavidNguyen-l4u,Oh they’re so back,10 hours ago
@impulsehp3861,"Забавно видеть Шиноду в костюмчике ))
2 version One Steps Closer ))) My head left my shoulders.... NICE !",10 hours ago
@carmichaelsenaagtr,The best song on the album!!!,10 hours ago
@brisasdelmar4400,Ushida is a genius,10 hours ago
@Ka-tl2sz,2002 vibes,10 hours ago
@JulietVenne,"i bet everything you do most days is to get money too, its called existing under capitalism",10 hours ago
@JeiqueAssis_,Esse final 🤗,10 hours ago
@_DietMilk,This intro makes me feel like I’m about to watch the sickest fight scene,10 hours ago
@maciej1463,"Hybrid Theory vibe, love it.",10 hours ago
@SkorpDood,Banger!!! I want an entire album like this!!!!,10 hours ago
@sumankumar2414,"This was super helpful, thanks!",10 hours ago
@Aseke888,"Вааааау, это величайший  камбэк!!!
LP вернулись!!! 
🔥🔥🔥",10 hours ago
@ewertonms8475,"Perfeitos, botaram pra fuder",10 hours ago
@andrewmarshall5983,LinkedIn Park,10 hours ago
@diegomgomez_,"as a professional hater, you mdfs just COOKED HEREEE! EVERY SON IN THIS FKNG ALBUM IS FIREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE",10 hours ago
@raviilakra,Linkin Park's Rebirth,10 hours ago
@richardsingh592,As a day 1 die hard Linkin Park fan...I approve this👌🏼,10 hours ago
@JesseBannister711,Soooooooo goood!🔥🔥🔥🔥🔥,10 hours ago
@Kumareshaku,Amazing content as always!,10 hours ago
@quentintarantado6645,This is the Linkin Park we all love!!!,10 hours ago
@uliseseduardodominguez2605,❤❤,10 hours ago
@michaeljones9243,I dig it. She kicks ass . Good song,10 hours ago
@kurtx8827,"To me, the new LP feels more like a cover band—no offense.",10 hours ago
@EmirzOfficial,"Madness in person, like it",10 hours ago
@nurglemonkie,Golf Clap,10 hours ago
@edsoncabrera7817,Limp bizkit 2.0 ?,10 hours ago
@vallykoool,They're back baby!,10 hours ago
@chandulasachintha1953,මෙලෝ රහක් නෑ emptiness mashie   නම් සුපිරි,10 hours ago
@miranpathirana5516,Yeah sounds nearly match for one stop closer,10 hours ago
@joshuadazarincon,Linkin Park score:  3 - 1 Terrific and counting ...,10 hours ago
@kanal4ikbyeletto812,КРАСАВЦЦЫЫЫ!!,10 hours ago
@subramani3207,"This was exactly what I needed, thanks!",10 hours ago
@guida.x,Perfect ❤️🔥,10 hours ago
@Swedishoutlaw,Brad back with those peltors 🔥,10 hours ago
@boriclollop,Качает🔥,10 hours ago
@ArtūrsTorsters,Guano apes meets one step closer,10 hours ago
@alphared4655,Unimaginative with a pop rock vibe. Hard pass for this album for me. Not knocking you if it’s your thing!,10 hours ago
@Midnight_Murph,paramore ft mike shinoda,10 hours ago
@caiomedonca9247,Caramba essa música é top táo falando que parece um evanescence Ou panamore,10 hours ago (edited)
@TheMazon21,Yeah,10 hours ago
@zexris7005,ogiń,10 hours ago
@alonsocontreras1694,It would be good if Emily moved the same way at her concerts and didn't stay still like a wet dog.,10 hours ago
@BRUNIN_11,:face-orange-frowning:CRALHOOOOOOWOWWWWW QUE SOOOM PQP ISSO É LINKIN PARK PRA CRLHUU !!!!,10 hours ago
@codebreaker91,This reminds me of the song Car Crash by Three Days Grace.,10 hours ago
@YASMINBANO-h7c,"This was super helpful, thanks!",10 hours ago
@ktrlaltdel2366,"Guano Park, let's go!🤘",10 hours ago
@SageOdisseu,"Ohhh, punisher!",9 hours ago
@SadafGZaki,My blood is boiling,10 hours ago
@masteroperator4839,GOD DAMN FAN-TAS-TIC ! Greetings from İSTANBUL ;),10 hours ago
@VictoriaRodriguez-b5p,"Loved this video, keep up the great work!",10 hours ago
@fex060,2:00 a place for my head vibes,10 hours ago
@casalchevetteiro,Muito obrigado @linkin_park por nao ter parado... Emily eh muito foda... Desde os 15 ouvibdo essa banda incrivel...,10 hours ago
@romanpapyyev4696,3:06 ВОТ ЭТО РОТ😍,10 hours ago
@DeidraNance,"Awesome video, looking forward to the next one!",10 hours ago
@Kafir667,"With the suits, I propose a name change to LinkedIn Park.",10 hours ago
@GameSession2011,yes yes wow i love rock and linkin park,10 hours ago
@codebreaker91,"I miss Rob Bourdon, He should have stayed with Linkin Park.",10 hours ago
@spaun9392,"Mike, where is Russia on the concert list?",10 hours ago
@romazong,it reminds me @A place for my head@,10 hours ago
@ElissaKrieger,"This video was amazing, learned a lot.",10 hours ago
@JKs-nn1lg,Mike Shinoda is so fine. Sexiest man alive. The genius and most talented. High artistry.,10 hours ago
@instvoenkom_7779,"БЛЯТЬ, ГОЛОС ЭМИЛИ ПИЗДЕЦ АХУЕННЫЙ. АХУЕННАЯ ПЕСНЯЯЯ, У МЕНЯ НЕТ ДРУГИХ СЛОВ. ВЫ ПИЗДЕЦ АХУЕННЫ",10 hours ago
@edwin_pritam,Include Chester’s voice back and forth… it will be worth it,10 hours ago
@nemisisarcher8213,Lyrics could flow better,10 hours ago
@linknouman,"One thing missed ,,, Rob 😢",10 hours ago
@sehun9876,Cool!!!! This is very cool!!,10 hours ago
@GustavoJdj,Bangeeeer!,10 hours ago
@KuldasGG,i want vocal.. not fkin screaming :-(,10 hours ago
@weytanimusic,"Love it ❤❤ New essence, same color 🎉🎉🎉❤",10 hours ago
@reginafelix3065,⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️,10 hours ago
@tomasvircik3742,That is great refresh after all the doubts and all people were throwing at Linking Park going forward with what they love doing the most which is spreading emotions and vibes through their music and share it with others. Well done 👏 Chester would be proud,10 hours ago
@ismihaqeemjer1837,King of the Park,10 hours ago
@Matt_FF,Perú 🇵🇪 te espera con ansias 🤟🎵🎶,10 hours ago
@gdaviddenis,One Step Closer 2.0 !!!,10 hours ago
@JKs-nn1lg,Mike is so sexy,10 hours ago
@centralsoul-t1z,Obg LINKIN PARK por essa nova história! Muitos brasileiros curtem seu trabalho! Gratidão!,10 hours ago
@GiannaL,Millennials will not let things die and it makes them worse than boomers at this point. Absolute trash.,10 hours ago
@EmilySymmans,🤟,10 hours ago
@emum1071,It's really looks like Pain Killer from Three Days Grace. The same chorus. Its Great!,10 hours ago (edited)
@TheJun07,This song is like If One step closer and point of authority had a baby,10 hours ago (edited)
@Triumphtrumpet,HELL YEAH!,10 hours ago
@Rowdouble,FCK YEAH!!,10 hours ago
@catcher7238,Cool,10 hours ago
@mikahora26,"This song makes me cry making me think about the 2000s of Linkin Park.
Emily, you are amazing, no matter what they say. <3",10 hours ago
@gustavoalves7719,Figure.10,10 hours ago
@KlayaR__,"People who say, ""this isn't Linkin Park"".... This is the most LP song ever",10 hours ago
@xodadjianx,Great to see Brad delson back in the flesh,10 hours ago
@yaremaboiko8798,"dont cry, lil boy",10 hours ago
@ЕвгенийЗайчук-ю2з,yours age 15?,10 hours ago
@tvbuu,"As someone that grew up on them from since I was a kid, it's not the old lp but it's the spirit of hybrid theory and meteora, which is what a lot of us wanted. 

Shes trying. She isn't Chester and won't be able to fill his shoes but she's doing a good job keeping the energy alive",10 hours ago (edited)
@randomaccount1337-x9x,"""most LP song ever"" lmfao",9 hours ago
@AndreJHoward, @tvbuu  It's 100 percent better than their last album,9 hours ago
@tvbuu,@AndreJHoward  yeah and I mean honestly it's better than what I could've expected from a come back.,9 hours ago
@rzeszufka7602, @ЕвгенийЗайчук-ю2з  and whats wrong with that?,9 hours ago
@begzog," @AndreJHoward  Don't understand the hate regarding ""One More Light"". The lyrics were deep, disturbing and touching, like the last words on a Chester diary. More meaningful than those random screams, even if they are good!",9 hours ago
@TheNeverists666,"not really, its not bad but the line ""caught in the middle"" along with the melody is a rip off of paramore, literally word for word and note for note.",9 hours ago
@beezybeez7231,This is so good but you must hear “City” or “The Wave” by SLT 🤘🔥🌇,8 hours ago
@anulkazembrzuska8068,Its quite similar like One Step Closer,8 hours ago
@penguin3432," @tvbuu  Guess she is not just trying she is definetly LP, but you have to admit - every band should evolve their sound, if not - the band dies. Name every band from every country chart list - and you will hear difference between albums. This is what makes real creator - just does what he want to and lets people decide for themselves. I am OG LP fan and this is the fact - she is as much LP as it is ever possible. Mike is right - she suits really cool.",8 hours ago
@KlayaR__," @ЕвгенийЗайчук-ю2з  Nop. And I listened to everything LP every released. A LOT. So, I think I know that band.",6 hours ago
@RafaelJohnson-h4y,"Awesome video, looking forward to the next one!",10 hours ago
@xodadjianx,One step closer 2.0,10 hours ago
@ElwoodHenrietta,"Great job, this video was very useful!",10 hours ago
@risanov28,"This makes me so happy! She is the perfect VP to the OG. Same vibe but still feels fresh. This isn't a replacement, this is a beautiful homage.",10 hours ago
@rafaelamota8431,Amazing!!! 👏🏻👏🏻👏🏻😲,10 hours ago
@Ragin-Kane,what a great hook,10 hours ago
@joshuataylor9642,Nope,10 hours ago
@JESUSsavesfrfr,"""For GOD so loved the World that HE gave HIS only begotten SON that whoever belives in HIM shall Not perish but have everlasting life ""John 3:16 repent",10 hours ago
@lunadegatos,This is sooo 2000s MTV coded,10 hours ago
@RtyuiAEIOU,01:58 gonna listen to some old limp bizkit after this song :),10 hours ago
@NolocoLawrence,I just watch this for the first time sitting on the toilet on the phone. But really I need a blast this on some really good speakers because damn \m/ hell yeah! Even on the toilet this is badass. Going be really badass properly listened to and anyone who sees this song live. Awesome!,10 hours ago
@FLESHREBEL1000,Ugh. Trash. They've had to change the style of music in order to fit her voice and style. It's shyt.,10 hours ago
@Ka-tl2sz,Estou apaixonada,10 hours ago
@SuperKamilaRamos,"""Is that what it is?
That's what it is
Hahahaha
We're on the same page right now""",10 hours ago
@deamonSuitUp,"Не закрыли видео для рассеи, ура плюс ура получается. Лучшие!",10 hours ago
@shayan_asadpour,wow woww🤘,10 hours ago
@apurvz5466,Minutes before midnight,10 hours ago
@jezplaisance,That old rapper needs to stop and let her lead she's strong AF,10 hours ago
@jpaulom,"sei la, achei meio merda os gritos dela. Mas ficou bacana",10 hours ago
@sarbazvatan2628,🔥🔥🔥🔥,10 hours ago
@shortboypinoy,You say that as if LP always had the same sound.,10 hours ago
@brthomp3,Say you don't know how diverse their sound has been without saying it.,9 hours ago
@FLESHREBEL1000,​ @shortboypinoy Everyone I know that was a Linkin park band in their prime hate this nonsense. There's no amount of nostalgia that can make me lie to myself about this being good,9 hours ago
@irisramirez8879,this will be stuck in my head alllll weekend 🤘,10 hours ago
@diegoandresgarciatorres1491,"Esto es Linkin Park HDP, me hace volver a mi infancia, que energia🤟🤟🤟",10 hours ago
@SoniyaPN,Great video! Really enjoyed it.,10 hours ago
@larassatidiana5685,OMG LOVEEE YOU GUYS!!!! ❤❤❤,10 hours ago
@Kalavathi-g4l,"Loved this video, keep up the great work!",10 hours ago
@IMug3tsu,"Huge ""From the Inside"" vibes!",10 hours ago
@juliussvk7169,Love it🫶emily is crazy.different woman energy and i love it.this is banger.,10 hours ago (edited)
@hshwjehe,music Story,10 hours ago
@glenlimzijie,"THEN:qwerty
NOW:YUIOP
😂",10 hours ago
@TomeWorm,"I love this so much! The video gives ""wedding band allowed to drink all the left over booze after all the guests have left"" vibes and I am here for it! Love to see LP having so much fun.",10 hours ago
@triplefreedom,"Pure Linkin Park style and I absolutely love it. She is already in the role, 100%",10 hours ago
@meokurosaki6393,No one is talking about her brilliant screams... Wow!! 🤩🤩,10 hours ago
@victoralves5671,Nice cover,10 hours ago
@LauraSantos-rn3qo,Boa dmaissss,10 hours ago
@MrJssprz,❤,10 hours ago
@nintendubs2265,So glad they went back to the Meteora/Hybrid Theory sound,10 hours ago
@muralicr7504,Mr. Hahn you scratched me back to 2000s ..!,10 hours ago
@Phantom_Silver8,Welcome back my hero,10 hours ago
@AndrieleSaiuri,♡♡♡,10 hours ago
@TheRiChiefYT,"Peoples who hates this band and Emily doesn't understand music. Hating is for retards. Best regards from me, this is one of best things that happen in 2024 !

So Awesome! Thank You LP!",10 hours ago (edited)
@DomkriLambda,"I was really afraid that we will get some pop-ish songs, but i'm positively surprised with each new song.",10 hours ago
@jansimek3229,chester would be proud,10 hours ago
@freeway4499,Horrível....just scriming and chauting....I MISS CHESTER BENNINGTON SO MUCH.........this is horrible,10 hours ago
@spookycaramelpopcorn,"Wow, this is so lovely. Such a fresh take on Linkin Park sound. Absolutely incredible. Also, the suits, the camera work. Insane!!",10 hours ago
@LorenaBMM7,UFFFFFFFFFFFFFF que bueeeenaaaaaaaaaaaaaa esta canción!!! Mr. Hahn rayando disco como en los viejos tiempos fue una deliciaaaaaa,10 hours ago
@davehughes2577,Wow!Absolutely love this!🔥,10 hours ago
@gosseriestepan7631,"The more I listen to this  ""new"" Linkin park, the more I love... Definitely not the end, but the start of something knew. And fuxk it's GOOD",10 hours ago
@khwanchaiization,So gooooood,10 hours ago
@zavian2063,Damnnn !!! I will watch this till i got bored 😂,10 hours ago
@gutierre4101,"Essa música é atualmente a mais dá hora do album.

Me lembrou quando via AMV, tinha uma msc muito semelhante à está só n lembro o nome fora a dança & visual q ficou muito dá hora.

Curti demais essa nova fase e tá cada vez mais dá hora cm essa aqui principalmente.",10 hours ago
@yarampayeInnocent,"This was exactly what I needed, thanks!",10 hours ago
@hashinator7,It makes me think of Figure.09,10 hours ago
@jessyblackgrindelwald8947,"I LOVE YOU CHESTER
I LOVE YOU EMILY
I LOVE YOU MIKE
I LOVE YOU LINKIN PARK",10 hours ago
@charlleslee,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:😍😍😍😍😍😍😍😍,10 hours ago
@ВиталийПаснов,Щикарноо,10 hours ago
@debobucco,I LOVE it❤,10 hours ago
@dihannalyvia,Que música perfeitaaaaaa,10 hours ago
@iGhostr,I really love the song but the singer is so out of place. Hate it from the bottom of my heart 🙂‍↕️❤,10 hours ago
@rockerogalaktiko,this aint it chief,10 hours ago
@HelenSoria-,Only Spain is forgotten 😭😭😭😭😭😭😭😭😭😭,10 hours ago
@seekarband,Banger!!,10 hours ago
@seekarband,Banger!!!!,10 hours ago
@seekarband,Banger!!!,10 hours ago
@iGhostr,@ bro I said I hate it,10 hours ago
@brthomp3,"Mike, Brad and Joe disagree with you.  Think I will go with their judgement.  Lol...",9 hours ago
@seekarband,Banger!!,10 hours ago
@nihilist9808,Hybrid theory!!!!!!!!!🎉🎉🎉🎉🎉🎉🎉🎉,10 hours ago
@Papabaer511,Broooo iam so hyped about the new album drops tomorrow!!!!❤❤❤❤❤,10 hours ago
